product_id,product_name,category,price,product_url,description,front_image_url,model_image_url,additional_images
product_546,U.S. Polo Assn.,Pajamas,₹781,https://www.myntra.com/lounge-pants/u.s.+polo+assn./us-polo-assn-men-grey-solid-pure-cotton-lounge-pants/14121650/buy,"Grey solid mid-rise lounge pants, has an elasticated waistband with drawstring closure and 2 side pockets",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14121650/2023/12/4/c31954ab-9ba4-4d36-8fe0-ff6e733410971701684462568USPoloAssnMenGreySolidPureCottonLoungePants3.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14121650/2023/12/4/2b53c5dc-819e-40bb-8aea-10c16d1e09021701684462548USPoloAssnMenGreySolidPureCottonLoungePants1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14121650/2023/12/4/b5cea97e-ec5f-4684-8314-0111a79bcdd31701684462562USPoloAssnMenGreySolidPureCottonLoungePants2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14121650/2023/12/4/c31954ab-9ba4-4d36-8fe0-ff6e733410971701684462568USPoloAssnMenGreySolidPureCottonLoungePants3.jpg"
product_547,Kryptic,Pajamas,₹899,https://www.myntra.com/lounge-pants/kryptic/kryptic-women-pack-of-2-mid-rise-pure-cotton-lounge-pants/33179259/buy,"Pack of 2 lounge pants
Teal-Blue solid mid-rise lounge pants, has an elasticated waistband with drawstring closure and 2 pockets
Black solid mid-rise lounge pants, has an elasticated waistband with drawstring closure and 2 pockets.",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/MARCH/13/XDBPauUw_d3b2e2c5d6ee4cbc9d2b86df6c8ad05b.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/MARCH/13/6NvZnfSe_5511440eddea403f97c5b8f0c1e247fa.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/MARCH/13/FtfssNXf_dc617bb260f6422ab6d8df622e9bb643.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/MARCH/13/qijEmRFf_c03cd20c48764b3c839c1b34a2e9d69c.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/MARCH/13/XDBPauUw_d3b2e2c5d6ee4cbc9d2b86df6c8ad05b.jpg"
product_548,XYXX,Pajamas,₹1294,https://www.myntra.com/lounge-pants/xyxx/xyxx-men-super-combed-cotton-pack-of-2-checkmate-lounge-pants-xypyjm2pckn05/10852574/buy,"Pack of 2 Navy & Grey regular-fit pyjamas with a microfibre waistband and drawstring closure and pockets on both sides and at the back.

Key Features:
Intelli Ease:Our Intelli Ease fabric technology makes for the most luxurious comfort wear that guarantees unmatched lightness, softness and breathability.
Fit: Relaxed fit for everyday wear.
Functionality: Concealed button placket for added functionality.
Waistband:Soft, Anti-roll, microfibre waistband on the inside with comfort stretch along with a drawstring closure.
Skin Hygiene:Enhanced with antimicrobial finish to prevent unpleasant odours and rashes.
.",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10852574/2022/10/28/9d793526-9612-4707-a358-7dea6ea8e3431666955092647-XYXX-Men-Super-Combed-Cotton-Pack-of-2-Checkmate-Lounge-Pant-4.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10852574/2022/10/28/96143ca6-afe3-420e-977e-f2a3d262f4ce1666955092675-XYXX-Men-Super-Combed-Cotton-Pack-of-2-Checkmate-Lounge-Pant-1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10852574/2022/10/28/370548b6-77e9-4c8b-9e25-5a2d04ec3c201666955092665-XYXX-Men-Super-Combed-Cotton-Pack-of-2-Checkmate-Lounge-Pant-2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10852574/2022/10/28/e625cfad-e518-4c8b-ac6f-fc3726877b681666955092656-XYXX-Men-Super-Combed-Cotton-Pack-of-2-Checkmate-Lounge-Pant-3.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10852574/2022/10/28/9d793526-9612-4707-a358-7dea6ea8e3431666955092647-XYXX-Men-Super-Combed-Cotton-Pack-of-2-Checkmate-Lounge-Pant-4.jpg"
product_549,XYXX,Pajamas,₹1294,https://www.myntra.com/lounge-pants/xyxx/xyxx-men-super-combed-cotton-pack-of-2-checkmate-lounge-pants-xypyjm2pckn49/10852576/buy,"Pack of 2 Grey regular-fit pyjamas with a microfibre waistband and drawstring closure and pockets on both sides and at the back.

Key Features:
Intelli Ease:Our Intelli Ease fabric technology makes for the most luxurious comfort wear that guarantees unmatched lightness, softness and breathability.
Fit: Relaxed fit for everyday wear.
Functionality: Concealed button placket for added functionality.
Waistband:Soft, Anti-roll, microfibre waistband on the inside with comfort stretch along with a drawstring closure.
Skin Hygiene:Enhanced with antimicrobial finish to prevent unpleasant odours and rashes.
.",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10852576/2022/10/28/214781a9-87a6-4b0d-ac93-2a5db21be18e1666955106016-XYXX-Men-Super-Combed-Cotton-Pack-of-2-Checkmate-Lounge-Pant-4.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10852576/2022/10/28/7f096cf8-f7e5-4bba-a49e-65c9494c6d551666955106042-XYXX-Men-Super-Combed-Cotton-Pack-of-2-Checkmate-Lounge-Pant-1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10852576/2022/10/28/5717dd9a-c395-492c-891b-aa2ed9a52e0c1666955106033-XYXX-Men-Super-Combed-Cotton-Pack-of-2-Checkmate-Lounge-Pant-2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10852576/2022/10/28/e81ca4c6-5f50-4a51-a48e-64a7d34c92061666955106025-XYXX-Men-Super-Combed-Cotton-Pack-of-2-Checkmate-Lounge-Pant-3.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10852576/2022/10/28/214781a9-87a6-4b0d-ac93-2a5db21be18e1666955106016-XYXX-Men-Super-Combed-Cotton-Pack-of-2-Checkmate-Lounge-Pant-4.jpg"
product_550,DAMENSCH,Pajamas,₹1044,https://www.myntra.com/lounge-pants/damensch/damensch-men-beige-solid-lounge-pants/18005704/buy,"Beige solid mid-rise lounge pants, has an inner elasticated waistband with drawstring closure, two pockets",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/18005704/2022/6/6/206dd0b0-cf25-4e52-bb6e-cbfca380b50e1654525664638DAMENSCHMenBeigeSolidLoungePants4.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/18005704/2022/6/6/50bf6cff-1e1e-4aa3-85a3-92b2f707e6bc1654525664612DAMENSCHMenBeigeSolidLoungePants1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/18005704/2022/6/6/d85898f5-1d27-4114-be2a-0c254d72a8cd1654525664622DAMENSCHMenBeigeSolidLoungePants2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/18005704/2022/6/6/6adfea52-b9f5-421b-83fb-f25cde6073411654525664631DAMENSCHMenBeigeSolidLoungePants3.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/18005704/2022/6/6/206dd0b0-cf25-4e52-bb6e-cbfca380b50e1654525664638DAMENSCHMenBeigeSolidLoungePants4.jpg"
product_id,U.S. Polo Assn.,Pajamas,₹758,https://www.myntra.com/lounge-pants/u.s.+polo+assn./us-polo-assn-men-lightweight-pure-cotton-oelp6-lounge-pants/30236032/buy,"Green solid lounge pants, has an elasticated waistband with button fly & two pockets

Features:
Lightweight
Stretchable",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/JULY/16/R309YJ4p_98be8cb1dab84131a5d1ac36d590a4c8.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/JULY/16/MPnMZgUe_b60c27fd07204917897b81e098f73ccc.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/JULY/16/nNaFDMNq_ca9459d3ddf64bc89d12ec3765884aee.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/JULY/16/xD9IQm2a_89bbe3998c7a4132a0d2df19ae8bdcab.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/JULY/16/R309YJ4p_98be8cb1dab84131a5d1ac36d590a4c8.jpg"
product_551,Kryptic,Pajamas,₹462,https://www.myntra.com/lounge-pants/kryptic/kryptic-women-black-solid-pure-cotton-relaxed-fit-lounge-pants/17221116/buy,"Black solid lounge pants, has an elasticated waistband with drawstring closure, one side pocket on wearers right side",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/17221116/2025/2/28/850dace6-b3d3-4468-9eb4-aa1cb3baca201740748832316-Kryptic-Women-Black-Solid-Pure-Cotton-Relaxed-Fit-Lounge-Pan-4.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/17221116/2025/2/28/8f522adc-e001-44e9-ba88-e740f709a9901740748832443-Kryptic-Women-Black-Solid-Pure-Cotton-Relaxed-Fit-Lounge-Pan-1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/17221116/2025/2/28/a59183e0-119c-4da6-b23a-a315c5e252281740748832400-Kryptic-Women-Black-Solid-Pure-Cotton-Relaxed-Fit-Lounge-Pan-2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/17221116/2025/2/28/9e597ef9-860f-4f57-bc34-44155d6b3cd21740748832358-Kryptic-Women-Black-Solid-Pure-Cotton-Relaxed-Fit-Lounge-Pan-3.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/17221116/2025/2/28/850dace6-b3d3-4468-9eb4-aa1cb3baca201740748832316-Kryptic-Women-Black-Solid-Pure-Cotton-Relaxed-Fit-Lounge-Pan-4.jpg"
product_552,Global Republic,Pajamas,MRP₹ 999,https://www.myntra.com/lounge-pants/global+republic/global-republic-printed-straight-lounge-pant/33017316/buy,Green & black printed lounge pant has an inner elasticaed waistband with drawstring closure with one pocket,,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/33017316/2025/3/7/bdde6377-7adc-4318-bdbe-f80121f6dfb91741324141279-Global-Republic-Printed-Straight-Lounge-Pant-961741324140737-4.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/33017316/2025/3/7/f04964b7-99f5-40e8-8975-fe251045cf161741324141366-Global-Republic-Printed-Straight-Lounge-Pant-961741324140737-1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/33017316/2025/3/7/ef60a9af-97bc-4215-8959-7a7d4a35864d1741324141336-Global-Republic-Printed-Straight-Lounge-Pant-961741324140737-2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/33017316/2025/3/7/ca58234a-36d6-4242-962b-26f439b3980e1741324141308-Global-Republic-Printed-Straight-Lounge-Pant-961741324140737-3.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/33017316/2025/3/7/bdde6377-7adc-4318-bdbe-f80121f6dfb91741324141279-Global-Republic-Printed-Straight-Lounge-Pant-961741324140737-4.jpg"
product_553,DAMENSCH,Pajamas,₹993,https://www.myntra.com/lounge-pants/damensch/damensch-men-solid-navy-blue-stretch-cotton-tapered-woven-lounge-pants/18005716/buy,"Navy blue solid mid-rise lounge pants, has an inner elasticated waistband with drawstring closure and 2 pockets",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/18005716/2022/6/6/ca263a50-8341-4248-8fe9-94f35dfe59e21654525561525DAMENSCHMenNavyBlueSolidLoungePants4.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/18005716/2022/6/6/4d80cb11-d2c2-4ec9-817e-184d2616f48d1654525561496DAMENSCHMenNavyBlueSolidLoungePants1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/18005716/2022/6/6/c6588a08-86d3-4dd1-b75c-c5d862fde20d1654525561506DAMENSCHMenNavyBlueSolidLoungePants2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/18005716/2022/6/6/ccd82ca9-bb85-40b1-a308-e6a589d421311654525561515DAMENSCHMenNavyBlueSolidLoungePants3.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/18005716/2022/6/6/ca263a50-8341-4248-8fe9-94f35dfe59e21654525561525DAMENSCHMenNavyBlueSolidLoungePants4.jpg"
product_554,DAMENSCH,Pajamas,₹993,https://www.myntra.com/lounge-pants/damensch/damensch-men-checked-stretch-cotton-lounge-pants/22662194/buy,"Grey & black Checked Printed mid-rise lounge pants, has an inner elasticated waistband with Slip- on closure, two pockets

Features:
Wake & Stretch: Blending the most stretchable of cotton fabric, the poplin and highest grade of elastane, this is for that extra stretch you feel like having when you wake up or in your sleep
Breathe Easy: The superior cotton poplin fabric provides extreme breathability to the pyjamas, keeping you feeling fresh all day and night long
Mock Style Fly: A mock buttoned hidden fly is a mood changer. It gets you up from bed and ready for the day like no other style. You say its go time
What a Waist: The Hollywood Elasticated waistband is where comfort starts from. Providing a snug, soft hug in a cool, sleek style. With the drawcord knot have the flexibility to be ready for any activity.",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22662194/2023/4/5/a4917266-ff39-4020-aad6-739726a39b4c1680698178302DaMENSCHMenStretchGreyPrintedTaperedCottonPyjama1.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22662194/2023/4/5/569a9881-da40-4326-955c-a95bdf7050e01680698178329DaMENSCHMenStretchGreyPrintedTaperedCottonPyjama5.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22662194/2023/4/5/3aac13e6-e96d-41f2-b9fe-992377dc0d1e1680698178379DaMENSCHMenStretchGreyPrintedTaperedCottonPyjama6.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22662194/2023/4/5/729729a3-7f55-4506-b377-d668d2918b171680698178339DaMENSCHMenStretchGreyPrintedTaperedCottonPyjama2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22662194/2023/4/5/a4917266-ff39-4020-aad6-739726a39b4c1680698178302DaMENSCHMenStretchGreyPrintedTaperedCottonPyjama1.jpg"
product_555,DAMENSCH,Pajamas,₹899,https://www.myntra.com/lounge-pants/damensch/damensch-breeeze-men-cotton-ultra-light-relaxed-fit-lounge-pant/32359567/buy,"Product Design Details:
Grey solid regular-fit mid-rise lounge pants
Has an elasticated waistband with slip on closure
Two pockets
About The Product:

Unwind in ultimate comfort with Breeeze Lounge Pyjamas your perfect companion for lazy weekends, work-from-home days, or evening strolls. Designed with a relaxed fit, ultra-lightweight fabric, and a smooth matte finish, theyre as stylish as they are cozy. With side pockets for convenience and fade-proof colors, these Pyjamas are your go-to for everyday lounging. Comfort with Extra Room. A relaxed fit designed to give you all-day comfort and ease, no matter what you're up to.Light, Breathable, and Natural Made with 100% cotton, this ultra-lightweight fabric offers breathable comfort with a smooth matte finish. Pockets That Fit It AllKeep your phone, keys, and more within reach with side pockets that add convenience to your day.Vibrant, Wash After WashHigh-grade dyes ensure that your pyjamas stay bright and fresh, no matter how often you wear them.",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/16/CTmv8jhJ_bd79f539921c4d62bec2ea11b39e1e16.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/16/xERL84O2_18b0694509664723a5858d8dd6936068.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/16/83lNE8rK_177d41aaaff149bfafb2e961bb62c621.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/16/hMn2sPYA_a3cd4f2d53cf4d9ca2e073a827cc243a.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/16/CTmv8jhJ_bd79f539921c4d62bec2ea11b39e1e16.jpg"
product_556,XYXX,Pajamas,₹719,https://www.myntra.com/lounge-pants/xyxx/xyxx-men-checked-pure-cotton-lounge-pants/21594826/buy,"A pair of checked Lounge Pant, has an inner elasticated waistband with drawstring closure and three pockets
Features:
Everyday Essentials: XYXX checkered pyjamas are a must-have for every man. Wear these lounge bottoms when working from home, sleeping, walking the dog, reading, or practicing yoga. Intelli-Ease fabric technology ensures unmatched lightness, softness, and breathability.
Break the Monotony: XYXX checkered pyjamas come in a checkered pattern that adds more style than plain loungewear options. The checkered style with relaxed, pant-like fitting is beautifully complemented by drawstrings for a laidback yet stylish look.
Because Comfort Matters: Super-combed cotton allows more air circulation. The soft-on-skin combed cotton does not have short threads that tend to stick out and prick the skin. The soft, anti-roll microfiber waistbands don't leave any marks on the skin.
All Day Wear: Our cotton pyjamas complement every lifestyle. An anti-microbial finish keeps away odours and rashes. There is sufficient room to carry daily-use items like car keys, wallet, cash, or cards with concealed zippered side pockets and a patch pocket at the back.
Specifications: XYXX checkered pyjamas True-to-size fitting.",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21594826/2023/2/2/6995fd13-1822-4f82-bd2f-0bbead0f497f1675340679409-XYXX-Men-Checked-Pure-Cotton-Lounge-Pants-3261675340678911-4.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21594826/2023/2/2/6f25d8fa-234c-4ed9-b6a4-bcbffbace2961675340679480-XYXX-Men-Checked-Pure-Cotton-Lounge-Pants-3261675340678911-1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21594826/2023/2/2/6ee7c958-5461-4b5c-a6c5-971ccac295f61675340679455-XYXX-Men-Checked-Pure-Cotton-Lounge-Pants-3261675340678911-2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21594826/2023/2/2/a31d81e2-0b95-46ba-b528-da3f455555011675340679430-XYXX-Men-Checked-Pure-Cotton-Lounge-Pants-3261675340678911-3.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21594826/2023/2/2/6995fd13-1822-4f82-bd2f-0bbead0f497f1675340679409-XYXX-Men-Checked-Pure-Cotton-Lounge-Pants-3261675340678911-4.jpg"
product_557,Pepe Jeans,Pajamas,₹685,https://www.myntra.com/lounge-pants/pepe+jeans/pepe-jeans-men-black-solid-regular-fit-athleisure-cotton-lounge-pants/17871508/buy,"Made of soft, lightweight breathable jersey fabric. Tapered designs fits well and gives you more mobility. An elastic waistband with a drawcord for a snug and easy fit. Zip pockets on both sides the two stripes on the side seam gives it a sporty look.
Key Feature:
1.The waistband is made from high-quality elastic to ensure maximum flexibility and lasts really long. The waistband string helps to securely fasten the Pants.
2.No-marks guarantee with soft anti-roll, microfiber waistband on the inside with comfort stretch. Enhanced with anti-microbial finish to prevent unpleasant odours and rashes.
3.These lounge pants have two convenient side pockets so that it's easy to carry around your mobile phone, keys, cash and other essential items.
4.These lounge pants are made from 100% Cotton and has a relaxed fit & medium rise. Can be worn as a Pajama, Lounge wear, Leisure wear and Sleep wear.
5.These pants are very easy to take care of. A regular machine wash and dry in shade is recommended. Do not use bleach or any coloring agents.",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/17871508/2025/3/17/5eaec66a-82d3-42e3-94de-1d0914c9b0a11742196762351-Pepe-Jeans-Men-Black-Solid-Regular-Fit-Athleisure-Cotton-Lou-3.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/17871508/2025/3/17/f7f223ef-9e99-42e9-9792-0a0fedecf2ab1742196762394-Pepe-Jeans-Men-Black-Solid-Regular-Fit-Athleisure-Cotton-Lou-1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/17871508/2025/3/17/5e0a4e90-41b4-4dea-a83b-5f52ff00c33b1742196762373-Pepe-Jeans-Men-Black-Solid-Regular-Fit-Athleisure-Cotton-Lou-2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/17871508/2025/3/17/5eaec66a-82d3-42e3-94de-1d0914c9b0a11742196762351-Pepe-Jeans-Men-Black-Solid-Regular-Fit-Athleisure-Cotton-Lou-3.jpg"
product_558,Jockey,Pajamas,MRP₹ 999,https://www.myntra.com/lounge-pants/jockey/jockey-men-charcoal-grey-solid-lounge-pants/11466510/buy,"A pair of charcoal grey solid knitted mid-rise track pants with side striped detail, has an elasticated waistband with drawstring closure, two pockets",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11466510/2021/5/26/aa8b68b5-4b3b-45cc-804d-02128028af521622016316555-Jockey-Men-Lounge-Pants-1651622016316049-4.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11466510/2021/5/26/5c33fc69-e85c-4f9f-bd24-3db44010a5551622016316586-Jockey-Men-Lounge-Pants-1651622016316049-1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11466510/2021/5/26/9a199a62-e44b-47e5-837a-6dbff59f367b1622016316577-Jockey-Men-Lounge-Pants-1651622016316049-2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11466510/2021/5/26/693b4eda-10df-4d00-8893-14e13a4045b11622016316568-Jockey-Men-Lounge-Pants-1651622016316049-3.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11466510/2021/5/26/aa8b68b5-4b3b-45cc-804d-02128028af521622016316555-Jockey-Men-Lounge-Pants-1651622016316049-4.jpg"
product_559,DAMENSCH,Pajamas,₹1935,https://www.myntra.com/lounge-pants/damensch/damensch-men-pack-of-2-solid-stretch-cotton-regular-fit-woven-lounge-pants/17564192/buy,Pack of 2 Grey & maroon regular-fit mid rise lounge pants elasticated waistband and drawstring closure and pockets on both sides.,,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/17564192/2022/4/5/0e64a1ca-0afa-44a1-a045-cf63591abf2b1649165175149DAMENSCHMenPackOf2SolidLoungePants4.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/17564192/2022/4/5/c7733b28-ebb7-4e58-8e70-92efea2ce4be1649165175116DAMENSCHMenPackOf2SolidLoungePants1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/17564192/2022/4/5/f84e5e50-425e-4d45-8698-80e8b2a09c201649165175126DAMENSCHMenPackOf2SolidLoungePants2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/17564192/2022/4/5/4e09957a-89dd-45e2-9442-3866a28ad3ae1649165175138DAMENSCHMenPackOf2SolidLoungePants3.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/17564192/2022/4/5/0e64a1ca-0afa-44a1-a045-cf63591abf2b1649165175149DAMENSCHMenPackOf2SolidLoungePants4.jpg"
product_560,Kryptic,Pajamas,₹999,https://www.myntra.com/lounge-pants/kryptic/kryptic-women-pack-of-2-pure-cotton-lounge-pants/16005224/buy,"Pack of two printed lounge pants
Maroon and white printed mid-rise lounge pants has an inner elasticated waistband with drawstring closure and two pockets
Black and pink printed mid-rise lounge pants has an inner elasticated waistband with drawstring closure and two pockets",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/16005224/2025/3/15/924bf077-4648-491f-bb4f-9d348034b76b1742036003735-Kryptic-Women-Pack-Of-2-Pure-Cotton-Lounge-Pants-90517420360-4.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/16005224/2025/3/15/843847e8-68e3-4e61-b8e3-50f096e8573b1742036003777-Kryptic-Women-Pack-Of-2-Pure-Cotton-Lounge-Pants-90517420360-1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/16005224/2025/3/15/a7579483-ff78-4676-8981-0dac1b4ef2d71742036003763-Kryptic-Women-Pack-Of-2-Pure-Cotton-Lounge-Pants-90517420360-2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/16005224/2025/3/15/92afa324-2499-4911-8c9a-5197136a4f311742036003750-Kryptic-Women-Pack-Of-2-Pure-Cotton-Lounge-Pants-90517420360-3.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/16005224/2025/3/15/924bf077-4648-491f-bb4f-9d348034b76b1742036003735-Kryptic-Women-Pack-Of-2-Pure-Cotton-Lounge-Pants-90517420360-4.jpg"
product_561,DAMENSCH,Pajamas,₹993,https://www.myntra.com/lounge-pants/damensch/damensch-men-stretchable-cotton-tapered-fit-lounge-pants/18005712/buy,"Green solid mid rise lounge pants, each has an inner elasticated waistband with inner drawstring closure and two pockets",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/18005712/2022/6/6/0ce10ef6-5b45-45b7-8fe0-cfcfb0ff907c1654525559932DAMENSCHMenGreenSolidLoungePants4.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/18005712/2022/6/6/d02079a6-76de-4a26-b822-6164e4eb43121654525559906DAMENSCHMenGreenSolidLoungePants1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/18005712/2022/6/6/9dad5934-2c03-4f5f-94fa-3014efd759911654525559915DAMENSCHMenGreenSolidLoungePants2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/18005712/2022/6/6/a3711620-7dd2-4f88-a63e-c36bcd6c0d621654525559923DAMENSCHMenGreenSolidLoungePants3.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/18005712/2022/6/6/0ce10ef6-5b45-45b7-8fe0-cfcfb0ff907c1654525559932DAMENSCHMenGreenSolidLoungePants4.jpg"
product_562,Jockey,Pajamas,MRP₹ 949,https://www.myntra.com/lounge-pants/jockey/jockey-super-combed-cotton-woven-fabric-relaxed-fit-striped-pyjama-with-side-pockets--rx06/21212554/buy,"Relaxed Fit
Comfortable Waistband with Drawstrings
Convenient Side Pockets
Label Free for All Day Comfort
Disclaimer - This product comes in a variety of Prints / Checks / Colours. The pattern shown here is for representation purpose. The product delivered may not be of the same pattern",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21212554/2024/2/12/3043498c-7f54-4fc7-be28-73f872e890ce1707714595740-Jockey-Women-Checkered-Super-Combed-Cotton-Woven-Fabric-Rela-4.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21212554/2024/2/12/d82f1174-6f71-49e9-81b7-740d1e617e8f1707714595776-Jockey-Women-Checkered-Super-Combed-Cotton-Woven-Fabric-Rela-1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21212554/2024/2/12/7abca78d-cb24-4826-99a2-1339549b347a1707714595764-Jockey-Women-Checkered-Super-Combed-Cotton-Woven-Fabric-Rela-2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21212554/2024/2/12/9b47cca8-10ad-4099-99f4-3f4b1fa2f29b1707714595752-Jockey-Women-Checkered-Super-Combed-Cotton-Woven-Fabric-Rela-3.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21212554/2024/2/12/3043498c-7f54-4fc7-be28-73f872e890ce1707714595740-Jockey-Women-Checkered-Super-Combed-Cotton-Woven-Fabric-Rela-4.jpg"
